ticker,buy_price,overall_success_rate,predicted_higher_success_rate,last_date,adj_prediction_price,adj_price_higher,stop_loss,latest_close
MA,421.9800109863281,0.75,0.9230769230769232,2024-01-08,59693.456097324095,True,-0.0211121193827035,421.9800109863281
MA,429.1000061035156,0.7837837837837838,1.0,2024-01-12,87972.37688980106,True,-0.0211121193827035,429.1000061035156
MA,429.1000061035156,0.7567567567567568,1.0,2024-01-12,38756.737189801184,True,-0.0211121193827035,429.1000061035156
KR,47.63999938964844,0.8,0.9130434782608696,2024-02-16,17588.06396620952,True,-0.0331290922301532,47.63999938964844
KR,48.0,0.7428571428571429,0.9130434782608696,2024-02-20,8148.45890014246,True,-0.0331290922301532,48.0
CMI,262.8800048828125,0.5428571428571428,0.5806451612903226,2024-02-22,95688.97935013026,True,-0.0658474291785288,262.8800048828125
CMI,263.9700012207031,0.4444444444444444,0.5172413793103449,2024-02-23,587645.5184757069,True,-0.0658474291785288,263.9700012207031
CMI,263.9700012207031,0.4722222222222222,0.5333333333333333,2024-02-23,13451.796969986986,True,-0.0658474291785288,263.9700012207031
PRU,108.06999969482422,0.7428571428571429,0.7307692307692307,2024-02-23,136737.41416679684,True,-0.0566421237728922,108.06999969482422
PRU,108.01000213623048,0.6285714285714286,0.6956521739130435,2024-03-01,6913.270217322597,True,-0.0566421237728922,108.01000213623048
HPE,16.729999542236328,0.7777777777777778,0.5555555555555556,2024-03-15,2558.643649309798,True,-0.0881979295343612,16.729999542236328
CPB,42.310001373291016,0.6285714285714286,0.75,2024-04-12,20331.59720874068,True,-0.0373290185597001,42.310001373291016
SUN,49.869998931884766,0.7567567567567568,0.3846153846153846,2024-05-23,59.64371726450869,True,-0.0570044961977388,49.869998931884766
SUN,49.97999954223633,0.868421052631579,0.5454545454545454,2024-05-24,60.91724679807736,True,-0.0570044961977388,49.97999954223633
SUN,49.97999954223633,0.868421052631579,0.5454545454545454,2024-05-24,60.91724679807736,True,-0.0570044961977388,49.97999954223633
SYY,72.94999694824219,0.75,0.5833333333333334,2024-05-24,82.59854859622838,True,-0.0724522165638446,72.94999694824219
XLP,76.56999969482422,0.8611111111111112,0.9047619047619048,2024-07-02,10863.380589861106,True,-0.0212596449173354,76.56999969482422
DRI,142.27000427246094,0.6388888888888888,0.7,2024-07-12,84977.00931045346,True,-0.0335823784652157,142.27000427246094
BFIN,11.369999885559082,0.7222222222222222,0.7857142857142857,2024-08-13,10484.270564046235,True,-0.0651974302812866,11.369999885559082
PRU,109.5,0.6388888888888888,0.6666666666666666,2024-08-13,135.53536845341372,True,-0.0307481064465479,109.5
SUN,50.45000076293945,0.5833333333333334,0.7058823529411765,2024-08-14,58.039061392058095,True,-0.0563380502404296,50.45000076293945
SUN,52.09999847412109,0.6111111111111112,0.7692307692307693,2024-08-15,58.90593510143728,True,-0.0563380502404296,52.09999847412109
PRU,114.88999938964844,0.7837837837837838,0.8,2024-08-16,135.57320997212295,True,-0.0307481064465479,114.88999938964844
PRU,114.88999938964844,0.7837837837837838,0.8,2024-08-16,135.57320997212295,True,-0.0307481064465479,114.88999938964844
AAPL,226.0500030517578,0.8888888888888888,0.9090909090909092,2024-08-16,6272.761464015324,True,-0.0698238324264586,226.0500030517578
PRU,113.25,0.8333333333333334,0.9411764705882352,2024-09-06,131.86539147993255,True,-0.0216273927318419,113.25
PRU,113.25,0.8333333333333334,0.9411764705882352,2024-09-06,131.86539147993255,True,-0.0216273927318419,113.25
NVDA,119.0999984741211,0.6388888888888888,0.5333333333333333,2024-09-13,2430.330320719271,True,-0.1076192991960911,119.0999984741211
NVDA,119.0999984741211,0.6388888888888888,0.5333333333333333,2024-09-13,2430.330320719271,True,-0.1076192991960911,119.0999984741211
ADP,277.510009765625,0.7222222222222222,1.0,2024-09-13,470978.72161728,True,-0.0250083844148523,277.510009765625
GOOG,160.80999755859375,0.8611111111111112,0.8333333333333334,2024-09-18,37372.42961195989,True,-0.027713955861867,160.80999755859375
VAC,74.48999786376953,0.7222222222222222,0.6111111111111112,2024-09-20,101711.98061269493,True,-0.0638006572782807,74.48999786376953
VAC,74.48999786376953,0.7222222222222222,0.6111111111111112,2024-09-20,101711.98061269493,True,-0.0638006572782807,74.48999786376953
ADP,276.4100036621094,0.7777777777777778,1.0,2024-09-20,1069024.9269865495,True,-0.0250083844148523,276.4100036621094
XLF,45.43999862670898,0.6666666666666666,0.7391304347826086,2024-09-23,52453.461019793926,True,-0.0207468346939057,45.43999862670898
NVDA,120.87000274658205,0.8888888888888888,0.8125,2024-09-24,3267.8937010041886,True,-0.1076192991960911,120.87000274658205
VAC,76.06999969482422,0.8333333333333334,0.6875,2024-09-24,587037.3231733962,True,-0.0638006572782807,76.06999969482422
CTBI,48.16999816894531,0.8333333333333334,0.9411764705882352,2024-09-26,80165.74908533483,True,-0.060972996611265,48.16999816894531
XLC,90.01000213623047,0.6388888888888888,0.6666666666666666,2024-09-27,37314.815516089366,True,-0.0218995465841221,90.01000213623047
XLC,90.01000213623047,0.6388888888888888,0.6666666666666666,2024-09-27,37314.815516089366,True,-0.0218995465841221,90.01000213623047
XLC,90.01000213623047,0.6388888888888888,0.6666666666666666,2024-09-27,37314.815516089366,True,-0.0218995465841221,90.01000213623047
AXS,79.61000061035156,0.75,0.875,2024-09-30,171871.9406613217,True,-0.032614905859953,79.61000061035156
XLC,90.4000015258789,0.6944444444444444,0.7083333333333334,2024-09-30,82468.98635934283,True,-0.0218995465841221,90.4000015258789
XLK,221.88999938964844,0.8611111111111112,0.8888888888888888,2024-10-02,175077.68277731692,True,-0.047174292547572,221.88999938964844
VAC,74.27999877929688,0.8333333333333334,0.7619047619047619,2024-10-02,19575.7013805407,True,-0.0638006572782807,74.27999877929688
JCI,75.48999786376953,0.6666666666666666,0.7241379310344828,2024-10-03,40360.99554628264,True,-0.0331822324448098,75.48999786376953
CSCO,52.43000030517578,0.4722222222222222,0.56,2024-10-03,49721.8380765573,True,-0.0263323338852752,52.43000030517578
MA,498.0199890136719,0.8055555555555556,0.9615384615384616,2024-10-10,149794.04187888285,True,-0.0221838940149066,498.0199890136719
CSCO,54.25,0.7222222222222222,0.8076923076923077,2024-10-11,30785.91650228509,True,-0.0263323338852752,54.25
MA,507.2300109863281,0.75,0.96,2024-10-15,363429.4651664448,True,-0.0221838940149066,507.2300109863281
DRI,160.13999938964844,0.7222222222222222,0.8333333333333334,2024-10-15,890121.1109653524,True,-0.0406325028644042,160.13999938964844
CSCO,54.08000183105469,0.5277777777777778,0.6538461538461539,2024-10-15,121043.686638962,True,-0.0263323338852752,54.08000183105469
DRI,162.92999267578125,0.6666666666666666,0.8181818181818182,2024-10-16,105044.12025143873,True,-0.0406325028644042,162.92999267578125
DRI,161.1199951171875,0.8648648648648649,0.9565217391304348,2024-10-22,540006.726679666,True,-0.0406325028644042,161.1199951171875
CAT,376.2000122070313,0.7297297297297297,0.6956521739130435,2024-10-31,308218.51774600154,True,-0.0513365618080716,376.2000122070313
KO,62.54999923706055,0.7105263157894737,0.3,2024-11-14,65.60028736406815,True,-0.0242280887944723,62.54999923706055
KO,61.7400016784668,0.717948717948718,0.0,2024-11-15,65.63221875748518,True,-0.0242280887944723,61.7400016784668
KO,61.7400016784668,0.717948717948718,0.0,2024-11-15,65.632216072407,True,-0.0242280887944723,61.7400016784668
KO,61.7400016784668,0.7105263157894737,0.125,2024-11-15,69.29488121412639,True,-0.0242280887944723,61.7400016784668
KO,61.86000061035156,0.6842105263157895,0.0,2024-11-18,69.57530949467638,True,-0.0242280887944723,61.86000061035156
KO,62.59000015258789,0.7368421052631579,0.0,2024-11-19,66.62711450188449,True,-0.0242280887944723,62.59000015258789
BFIN,12.5,0.5789473684210527,0.6923076923076923,2024-11-20,19536.76709692621,True,-0.0738831298377565,12.5
KO,62.9900016784668,0.6842105263157895,0.0,2024-11-20,66.32603364983937,True,-0.0242280887944723,62.9900016784668
KR,58.58000183105469,0.7368421052631579,0.7857142857142857,2024-11-21,8102.552992558034,True,-0.0714285767173597,58.58000183105469
PAYX,144.4600067138672,0.631578947368421,0.6923076923076923,2024-11-22,149.085878858325,True,-0.0651384557984556,144.4600067138672
CMI,371.0299987792969,0.7368421052631579,0.8709677419354839,2024-11-27,431150.1659560313,True,-0.0884022993837355,371.0299987792969
KR,60.5,0.6578947368421053,0.7586206896551724,2024-11-27,35114.75990496942,True,-0.0714285767173597,60.5
CMI,371.0299987792969,0.7027027027027027,0.8387096774193549,2024-11-27,513057.1628847807,True,-0.0884022993837355,371.0299987792969
KR,61.08000183105469,0.7105263157894737,0.8214285714285714,2024-11-29,161154.93859929676,True,-0.0714285767173597,61.08000183105469
KR,61.08000183105469,0.7105263157894737,0.8214285714285714,2024-11-29,161154.93859929676,True,-0.0714285767173597,61.08000183105469
KO,62.209999084472656,0.8108108108108109,0.5833333333333334,2024-12-04,66.45838861204106,True,-0.0242280887944723,62.209999084472656
PAYX,142.39999389648438,0.918918918918919,1.0,2024-12-05,145.09818099838915,True,-0.0651384557984556,142.39999389648438
CMI,378.5700073242188,0.5945945945945946,0.7586206896551724,2024-12-05,168730.43606390856,True,-0.0884022993837355,378.5700073242188
XLK,240.83999633789065,0.8157894736842105,0.8571428571428571,2024-12-06,241.95280811697043,False,-0.047174292547572,240.83999633789065
XLK,240.83999633789065,0.8157894736842105,0.8571428571428571,2024-12-06,241.95280811697043,False,-0.047174292547572,240.83999633789065
PAYX,142.86000061035156,0.8648648648648649,0.9230769230769232,2024-12-06,144.37446132767056,True,-0.0651384557984556,142.86000061035156
KO,62.52999877929688,0.7027027027027027,0.3076923076923077,2024-12-06,65.645544382523,True,-0.0214779252906056,62.52999877929688
KO,62.59999847412109,0.7837837837837838,0.5,2024-12-09,66.41575293150805,True,-0.0214779252906056,62.59999847412109
PAYX,142.38999938964844,0.8648648648648649,0.875,2024-12-10,144.33699921735587,True,-0.0651384557984556,142.38999938964844
PAYX,141.24000549316406,0.8108108108108109,0.8333333333333334,2024-12-11,143.21545303146323,True,-0.0651384557984556,141.24000549316406
AFG,139.97999572753906,0.5135135135135135,0.5238095238095238,2024-12-11,144.00211988804526,True,-0.0392421593729281,139.97999572753906
KO,62.63999938964844,0.7027027027027027,0.3846153846153846,2024-12-11,65.33920808483192,True,-0.0214779252906056,62.63999938964844
NVDA,137.33999633789062,0.8378378378378378,0.875,2024-12-12,3219.860332171864,True,-0.0883448673890183,137.33999633789062
PAYX,141.19000244140625,0.8108108108108109,0.8571428571428571,2024-12-12,143.5387069544091,True,-0.0651384557984556,141.19000244140625
AFG,139.0500030517578,0.4864864864864865,0.5,2024-12-12,143.9995182599483,True,-0.0392421593729281,139.0500030517578
PAYX,140.97999572753906,0.8421052631578947,0.8947368421052632,2024-12-13,143.15086934902664,True,-0.0651384557984556,140.97999572753906
AFG,139.91000366210938,0.5263157894736842,0.5238095238095238,2024-12-13,142.89107814308545,True,-0.0392421593729281,139.91000366210938
CTBI,58.36000061035156,0.918918918918919,0.9565217391304348,2024-12-16,107444.11628255238,True,-0.1264628316502367,58.36000061035156
PAYX,141.1999969482422,0.7837837837837838,0.7619047619047619,2024-12-16,144.9325594415386,True,-0.0651384557984556,141.1999969482422
CNI,102.7699966430664,0.8108108108108109,0.7142857142857143,2024-12-16,109.21043110353698,True,-0.0417362271632061,102.7699966430664
NVDA,132.0,0.6486486486486487,0.7,2024-12-16,1012.7529504284826,True,-0.0883448673890183,132.0
CMI,366.9700012207031,0.5405405405405406,0.68,2024-12-16,368.0527050123095,False,-0.0884022993837355,366.9700012207031
BAX,29.420000076293945,0.8108108108108109,0.5,2024-12-16,34.712577075380324,True,-0.045515717158442,29.420000076293945
ADP,295.57000732421875,0.7567567567567568,0.75,2024-12-17,303.90762561111893,True,-0.0284424166582335,295.57000732421875
PAYX,140.27999877929688,0.7837837837837838,0.72,2024-12-17,144.58129654046684,True,-0.0651384557984556,140.27999877929688
CNI,102.9499969482422,0.7837837837837838,0.6666666666666666,2024-12-17,108.63900068935789,True,-0.0417362271632061,102.9499969482422
JCI,81.8499984741211,0.5675675675675675,0.5454545454545454,2024-12-17,82.8593261427855,True,-0.056679673580653,81.8499984741211
BAX,29.63999938964844,0.7567567567567568,0.4166666666666667,2024-12-17,34.74557039981765,True,-0.045515717158442,29.63999938964844
AMD,125.0199966430664,0.7027027027027027,0.2,2024-12-17,140.91666120595016,True,-0.0650273147601422,125.0199966430664
XLI,132.44000244140625,0.75,0.88,2024-12-18,142.0348595814373,True,-0.0252578023075152,132.44000244140625
SBUX,89.9000015258789,0.7291666666666666,0.8518518518518519,2024-12-18,99.16804521875557,True,-0.0484731273608682,89.9000015258789
CAT,363.8900146484375,0.75,0.85,2024-12-18,385.58624756736265,True,-0.0333268993026327,363.8900146484375
PRU,114.58999633789062,0.75,0.84,2024-12-18,125.64380406925886,True,-0.0284177326958428,114.58999633789062
XLRE,40.7599983215332,0.7916666666666666,0.8,2024-12-18,42.04490105009572,True,-0.0218076122050382,40.7599983215332
NSC,237.8000030517578,0.7708333333333334,0.7741935483870968,2024-12-18,255.1657117367002,True,-0.0399459950202129,237.8000030517578
TRN,34.970001220703125,0.6666666666666666,0.7692307692307693,2024-12-18,36.80283705592131,True,-0.04521928326918,34.970001220703125
XLF,47.630001068115234,0.6458333333333334,0.7586206896551724,2024-12-18,49.24101302441903,True,-0.0207468346939057,47.630001068115234
SUN,50.86000061035156,0.7916666666666666,0.7368421052631579,2024-12-18,53.81508166417719,True,-0.0380609405276359,50.86000061035156
XLU,74.88999938964844,0.75,0.7307692307692307,2024-12-18,79.95775730981444,True,-0.0208177280420474,74.88999938964844
ADBE,441.30999755859375,0.7708333333333334,0.7058823529411765,2024-12-18,478.2327176981491,True,-0.043924870365196,441.30999755859375
JCI,78.81999969482422,0.6458333333333334,0.7,2024-12-18,82.48869947655089,True,-0.056679673580653,78.81999969482422
XLE,84.05000305175781,0.7291666666666666,0.6923076923076923,2024-12-18,92.50176901411862,True,-0.0333717085725859,84.05000305175781
QSR,65.94999694824219,0.6875,0.6363636363636364,2024-12-18,71.74220594326279,True,-0.0387399376859909,65.94999694824219
UNP,224.5399932861328,0.6666666666666666,0.6363636363636364,2024-12-18,234.72568752880105,True,-0.0306342491723136,224.5399932861328
AFG,134.63999938964844,0.625,0.5652173913043478,2024-12-18,140.73630756076886,True,-0.0392421593729281,134.63999938964844
CNI,101.4000015258789,0.7708333333333334,0.5454545454545454,2024-12-18,105.42865750558671,True,-0.0417362271632061,101.4000015258789
AMD,121.41000366210938,0.6458333333333334,0.4,2024-12-18,147.18522145064946,True,-0.0650273147601422,121.41000366210938
XLV,137.32000732421875,0.6875,0.3076923076923077,2024-12-18,145.74979906573256,True,-0.0171679720081581,137.32000732421875
CPB,41.65999984741211,0.7291666666666666,0.25,2024-12-18,45.22589500049215,True,-0.0302969164709121,41.65999984741211
BAX,28.90999984741211,0.6875,0.1538461538461538,2024-12-18,33.24193695216484,True,-0.045515717158442,28.90999984741211
NSC,230.6000061035156,0.7291666666666666,0.8636363636363636,2024-12-19,247.6251431609159,True,-0.0399459950202129,230.6000061035156
BFIN,12.390000343322754,0.8125,0.8611111111111112,2024-12-19,13.262083804728633,True,-0.0738831298377565,12.390000343322754
EA,147.88999938964844,0.7083333333333334,0.8181818181818182,2024-12-19,155.56676211506516,True,-0.0308266998869828,147.88999938964844
XLI,132.27000427246094,0.6875,0.8076923076923077,2024-12-19,138.6871299158035,True,-0.0252578023075152,132.27000427246094
SBUX,88.76000213623047,0.6458333333333334,0.7931034482758621,2024-12-19,98.07483570252867,True,-0.0484731273608682,88.76000213623047
TRN,35.380001068115234,0.6875,0.7857142857142857,2024-12-19,37.155190252662855,True,-0.04521928326918,35.380001068115234
CAT,360.3699951171875,0.7291666666666666,0.76,2024-12-19,374.1142960370533,True,-0.0333268993026327,360.3699951171875
QSR,65.5199966430664,0.75,0.7391304347826086,2024-12-19,70.57969060627562,True,-0.0387399376859909,65.5199966430664
SUN,51.06999969482422,0.7916666666666666,0.7368421052631579,2024-12-19,54.0533615951423,True,-0.0380609405276359,51.06999969482422
XLE,83.31999969482422,0.75,0.7307692307692307,2024-12-19,93.06076846281144,True,-0.0333717085725859,83.31999969482422
PRU,115.47000122070312,0.6875,0.72,2024-12-19,128.12898400972895,True,-0.0284177326958428,115.47000122070312
XLU,75.2300033569336,0.6666666666666666,0.6818181818181818,2024-12-19,83.54897412943357,True,-0.0208177280420474,75.2300033569336
XLRE,40.060001373291016,0.6875,0.6363636363636364,2024-12-19,42.1918997478358,True,-0.0218076122050382,40.060001373291016
UNP,223.1499938964844,0.6666666666666666,0.6153846153846154,2024-12-19,244.1819965377004,True,-0.0306342491723136,223.1499938964844
SYY,76.55000305175781,0.6458333333333334,0.6071428571428571,2024-12-19,77.64080157728401,True,-0.0412627937776758,76.55000305175781
AFG,136.4600067138672,0.6458333333333334,0.6,2024-12-19,140.50378945686057,True,-0.0392421593729281,136.4600067138672
XLB,84.52999877929688,0.6875,0.6,2024-12-19,96.73829690601062,True,-0.0239621697383655,84.52999877929688
ADBE,437.3900146484375,0.6666666666666666,0.5263157894736842,2024-12-19,494.9212508077352,True,-0.043924870365196,437.3900146484375
KO,62.45000076293945,0.6875,0.3529411764705882,2024-12-19,64.64482973584607,True,-0.0214779252906056,62.45000076293945
AMD,118.87999725341795,0.5625,0.2631578947368421,2024-12-19,146.60593558263002,True,-0.0650273147601422,118.87999725341795
CPB,41.58000183105469,0.6875,0.2307692307692307,2024-12-19,46.97988186666353,True,-0.0302969164709121,41.58000183105469
BAX,28.89999961853028,0.6666666666666666,0.1428571428571428,2024-12-19,32.0820961128762,True,-0.045515717158442,28.89999961853028
XLRE,40.790000915527344,0.8541666666666666,0.9285714285714286,2024-12-20,42.95218399453408,True,-0.0218076122050382,40.790000915527344
HPE,21.61000061035156,0.7291666666666666,0.84,2024-12-20,22.07339605715815,True,-0.0663402377205297,21.61000061035156
DDOG,149.4600067138672,0.6458333333333334,0.8333333333333334,2024-12-20,156.8390087918925,True,-0.0668106300151502,149.4600067138672
SBUX,87.97000122070312,0.6458333333333334,0.8260869565217391,2024-12-20,108.97328780775776,True,-0.0484731273608682,87.97000122070312
PRU,117.83000183105467,0.7291666666666666,0.8181818181818182,2024-12-20,124.26651086544224,True,-0.0302526799106513,117.83000183105467
XLI,133.82000732421875,0.75,0.8148148148148148,2024-12-20,140.99909167622403,True,-0.0252578023075152,133.82000732421875
XLF,48.5099983215332,0.7083333333333334,0.8076923076923077,2024-12-20,50.545215895273024,True,-0.0207468346939057,48.5099983215332
CAT,366.0400085449219,0.7291666666666666,0.7916666666666666,2024-12-20,403.7950012984474,True,-0.0333268993026327,366.0400085449219
TRN,35.7599983215332,0.7291666666666666,0.7857142857142857,2024-12-20,36.19829616721802,True,-0.04521928326918,35.7599983215332
EA,147.8000030517578,0.6875,0.78125,2024-12-20,150.45458272440848,True,-0.0308266998869828,147.8000030517578
CMI,351.3800048828125,0.6875,0.78125,2024-12-20,376.5075777208713,True,-0.0884022993837355,351.3800048828125
SUN,51.08000183105469,0.8125,0.7777777777777778,2024-12-20,53.44322034000075,True,-0.0380609405276359,51.08000183105469
QSR,66.7699966430664,0.75,0.7391304347826086,2024-12-20,69.89560565118211,True,-0.0387399376859909,66.7699966430664
XLE,84.13999938964844,0.6875,0.6666666666666666,2024-12-20,92.99238472915964,True,-0.0333717085725859,84.13999938964844
XLU,76.43000030517578,0.6666666666666666,0.6666666666666666,2024-12-20,80.88771100938253,True,-0.0231593497672064,76.43000030517578
NSC,234.1499938964844,0.5625,0.6521739130434783,2024-12-20,264.9321562331815,True,-0.0399459950202129,234.1499938964844
PG,168.05999755859375,0.7083333333333334,0.6190476190476191,2024-12-20,171.86611375016523,True,-0.0230587092476847,168.05999755859375
CNI,101.16999816894533,0.7083333333333334,0.4166666666666667,2024-12-20,110.1962835427131,True,-0.0417362271632061,101.16999816894533
KO,62.54999923706055,0.6666666666666666,0.35,2024-12-20,64.84990722130979,True,-0.0214779252906056,62.54999923706055
XLV,138.0,0.625,0.2857142857142857,2024-12-20,140.8164736400856,True,-0.0171679720081581,138.0
BAX,29.5,0.7083333333333334,0.2666666666666666,2024-12-20,35.3297651245758,True,-0.045515717158442,29.5
CPB,41.5,0.6041666666666666,0.1764705882352941,2024-12-20,46.89013397291787,True,-0.0302969164709121,41.5
XLI,133.1199951171875,0.75,0.875,2024-12-23,140.1942410959836,True,-0.0252578023075152,133.1199951171875
EA,147.3000030517578,0.7708333333333334,0.84375,2024-12-23,160.39500663455442,True,-0.0308266998869828,147.3000030517578
CAT,365.3900146484375,0.7708333333333334,0.8260869565217391,2024-12-23,396.04382473392246,True,-0.0333268993026327,365.3900146484375
AXS,89.86000061035156,0.7291666666666666,0.8181818181818182,2024-12-23,93.03830674296827,True,-0.0393673046015852,89.86000061035156
CTBI,54.18999862670898,0.8125,0.8125,2024-12-23,55.69494273716581,True,-0.1264628316502367,54.18999862670898
XLP,78.91999816894531,0.8333333333333334,0.8125,2024-12-23,80.8751786578621,True,-0.0124859538734539,78.91999816894531
HPE,21.81999969482422,0.6875,0.8076923076923077,2024-12-23,22.33561710464449,True,-0.0663402377205297,21.81999969482422
BFIN,12.5,0.7291666666666666,0.8064516129032258,2024-12-23,12.923812648491875,True,-0.0738831298377565,12.5
SBUX,87.44000244140625,0.6458333333333334,0.7777777777777778,2024-12-23,98.88060428164438,True,-0.0484731273608682,87.44000244140625
PRU,118.55999755859376,0.7083333333333334,0.7727272727272727,2024-12-23,123.4791040717856,True,-0.0302526799106513,118.55999755859376
SUN,51.47999954223633,0.7916666666666666,0.7619047619047619,2024-12-23,53.77136689029202,True,-0.0380609405276359,51.47999954223633
ADP,294.1499938964844,0.75,0.7575757575757576,2024-12-23,302688.8874733323,True,-0.0284424166582335,294.1499938964844
XLF,48.41999816894531,0.6875,0.7419354838709677,2024-12-23,49.28312533345808,True,-0.0207468346939057,48.41999816894531
NSC,235.7700042724609,0.7291666666666666,0.7419354838709677,2024-12-23,249.7999257939462,True,-0.0399459950202129,235.7700042724609
TRN,35.16999816894531,0.6875,0.7407407407407407,2024-12-23,36.19265798972196,True,-0.04521928326918,35.16999816894531
DDOG,147.4600067138672,0.6041666666666666,0.7222222222222222,2024-12-23,149.5434643439631,True,-0.0668106300151502,147.4600067138672
UNP,227.1300048828125,0.7083333333333334,0.7142857142857143,2024-12-23,236.79986089955617,True,-0.0306342491723136,227.1300048828125
JCI,80.30999755859375,0.6875,0.7,2024-12-23,81.62916440889083,True,-0.056679673580653,80.30999755859375
XLU,76.05999755859375,0.7291666666666666,0.6956521739130435,2024-12-23,80.63732952983533,True,-0.0231593497672064,76.05999755859375
QSR,66.19999694824219,0.7708333333333334,0.6818181818181818,2024-12-23,70.97809567332276,True,-0.0387399376859909,66.19999694824219
